iyear,imonth,idate,country,country_txt,region,region_txt,provstate,city,crit1,crit2,crit3,success,attacktype1,attacktype1_txt,targtype1,targtype1_txt,natlty1,natlty1_txt,gname,individual,weaptype1,weaptype1_txt,weapdetail,nkill,ishostkid,ransom
2001,8,15,92,India,6,South Asia,Jammu and Kashmir,Bhela,1,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,92,India,Lashkar-e-Taiba (LeT),0,6,Explosives,,2,0,
2001,8,15,93,Indonesia,5,Southeast Asia,Aceh (Province),North Aceh Regency,1,1,1,1,3,Bombing/Explosion,10,Journalists & Media,93,Indonesia,Free Aceh Movement (GAM),0,6,Explosives,,0,0,
2001,8,15,93,Indonesia,5,Southeast Asia,Maluku (Province),Ambon,1,1,1,1,3,Bombing/Explosion,19,Transportation,93,Indonesia,Unknown,0,6,Explosives,An explosive-laden motorcycle driven by a suicide bomber was used in the attack.,3,0,
2001,8,15,185,Spain,8,Western Europe,Basque Country,Donostia-San Sebastian,1,1,1,1,3,Bombing/Explosion,3,Police,185,Spain,Unknown,0,8,Incendiary,,0,0,
2001,8,15,97,Israel,10,Middle East & North Africa,Haifa,Kiryat Ata,1,1,1,0,3,Bombing/Explosion,14,Private Citizens & Property,97,Israel,Unknown,0,6,Explosives,,0,0,
2001,8,15,92,India,6,South Asia,Jammu and Kashmir,Srinagar,1,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,92,India,Unknown,0,6,Explosives,,0,0,
2001,8,15,93,Indonesia,5,Southeast Asia,Aceh (Province),Banda Aceh,1,1,1,1,3,Bombing/Explosion,19,Transportation,93,Indonesia,Free Aceh Movement (GAM),0,6,Explosives,,0,0,
2001,8,15,93,Indonesia,5,Southeast Asia,Aceh (Province),Unknown,1,1,1,0,1,Assassination,1,Business,93,Indonesia,Free Aceh Movement (GAM),0,6,Explosives,,0,0,
2001,8,15,92,India,6,South Asia,Jammu and Kashmir,Mattan,1,1,1,0,1,Assassination,2,Government (General),92,India,Unknown,0,6,Explosives,,0,0,
2001,8,15,159,Peru,3,South America,Ayacucho,Ayacucho,1,1,1,1,7,Facility/Infrastructure Attack,21,Utilities,159,Peru,Shining Path (SL),0,11,Sabotage Equipment,,0,0,
2001,8,15,92,India,6,South Asia,Jammu and Kashmir,Handwara,1,1,1,1,3,Bombing/Explosion,8,Educational Institution,92,India,Lashkar-e-Taiba (LeT),0,6,Explosives,,0,0,
2001,8,15,92,India,6,South Asia,Jammu and Kashmir,Doda district,1,1,1,1,3,Bombing/Explosion,3,Police,92,India,Unknown,0,6,Explosives,,0,0,
2001,8,15,34,Burundi,11,Sub-Saharan Africa,Bujumbura Mairie,Kabezi district,1,1,1,1,2,Armed Assault,14,Private Citizens & Property,34,Burundi,Hutu extremists,0,9,Melee,,17,0,
2001,8,15,34,Burundi,11,Sub-Saharan Africa,Bujumbura Rural,Muhuta district,1,1,1,1,2,Armed Assault,14,Private Citizens & Property,34,Burundi,Hutu extremists,0,9,Melee,,10,0,
2001,8,15,92,India,6,South Asia,Jammu and Kashmir,Doda District,1,1,1,0,3,Bombing/Explosion,3,Police,92,India,Unknown,0,6,Explosives,"Grenades, which were fired, were used in the attack.",1,0,
2001,8,15,167,Russia,9,Eastern Europe,Chechnya (Republic),Vedensky (District),1,1,1,1,7,Facility/Infrastructure Attack,3,Police,167,Russia,Chechen Rebels,0,5,Firearms,,1,0,
2001,8,15,195,Sudan,11,Sub-Saharan Africa,Unity,Wangkei,1,1,1,1,4,Hijacking,11,Maritime,195,Sudan,Sudan People's Liberation Army (SPLA),0,5,Firearms,,0,1,0
2001,8,16,185,Spain,8,Western Europe,Castile-La Mancha,Ciudad Real,1,1,1,1,3,Bombing/Explosion,19,Transportation,185,Spain,Basque Fatherland and Freedom (ETA),0,6,Explosives,Two explosive devices made of Titadine dynamite and planted on a high-speed railway line were used in the attack.,0,0,
2001,8,16,8,Angola,11,Sub-Saharan Africa,Cabinda,Chibodu,1,1,1,1,7,Facility/Infrastructure Attack,21,Utilities,8,Angola,Unknown,0,5,Firearms,,0,0,
2001,8,16,603,United Kingdom,8,Western Europe,Northern Ireland,Stoneyford,1,1,1,1,7,Facility/Infrastructure Attack,15,Religious Figures/Institutions,233,Northern Ireland,Unknown,0,8,Incendiary,,0,0,
2001,8,16,45,Colombia,3,South America,Antioquia,Santo Tomas,1,1,1,1,2,Armed Assault,14,Private Citizens & Property,45,Colombia,United Self Defense Units of Colombia (AUC),0,5,Firearms,,12,0,
2001,8,16,167,Russia,9,Eastern Europe,Chechnya (Republic),Khatuni,1,1,1,1,2,Armed Assault,2,Government (General),167,Russia,Unknown,0,5,Firearms,,0,0,
2001,8,16,93,Indonesia,5,Southeast Asia,Aceh (Province),Banda Aceh,1,1,1,1,3,Bombing/Explosion,8,Educational Institution,93,Indonesia,Free Aceh Movement (GAM),0,6,Explosives,,0,0,
2001,8,16,93,Indonesia,5,Southeast Asia,Aceh (Province),Aceh Besar Regency,1,1,1,0,3,Bombing/Explosion,21,Utilities,93,Indonesia,Free Aceh Movement (GAM),0,6,Explosives,,2,0,
2001,8,16,93,Indonesia,5,Southeast Asia,Aceh (Province),Banda Aceh,1,1,1,1,3,Bombing/Explosion,1,Business,93,Indonesia,Free Aceh Movement (GAM),0,6,Explosives,,0,0,
2001,8,16,93,Indonesia,5,Southeast Asia,Aceh (Province),Banda Aceh,1,1,1,1,3,Bombing/Explosion,1,Business,93,Indonesia,Free Aceh Movement (GAM),0,6,Explosives,,0,0,
2001,8,16,93,Indonesia,5,Southeast Asia,Aceh (Province),Banda Aceh,1,1,1,1,3,Bombing/Explosion,1,Business,93,Indonesia,Free Aceh Movement (GAM),0,6,Explosives,,0,0,
2001,8,16,93,Indonesia,5,Southeast Asia,Aceh (Province),Banda Aceh,1,1,1,1,3,Bombing/Explosion,1,Business,93,Indonesia,Free Aceh Movement (GAM),0,6,Explosives,,0,0,
2001,8,16,93,Indonesia,5,Southeast Asia,Aceh (Province),Banda Aceh,1,1,1,1,3,Bombing/Explosion,2,Government (General),93,Indonesia,Free Aceh Movement (GAM),0,6,Explosives,,2,0,
2001,8,16,603,United Kingdom,8,Western Europe,Northern Ireland,Belfast,1,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,233,Northern Ireland,Unknown,0,6,Explosives,A brick was thrown at a window and a device consisting of a metal tube packed with explosives and six inch nails was used in the attack.,0,0,
2001,8,16,155,West Bank and Gaza Strip,10,Middle East & North Africa,Gaza Strip,Unknown,1,1,1,0,7,Facility/Infrastructure Attack,2,Government (General),97,Israel,Unknown,0,5,Firearms,,0,0,
2001,8,16,93,Indonesia,5,Southeast Asia,Aceh (Province),East Aceh Regency,1,1,1,1,6,Hostage Taking (Kidnapping),3,Police,93,Indonesia,Free Aceh Movement (GAM),0,5,Firearms,,0,1,0
2001,8,16,6,Algeria,10,Middle East & North Africa,Chlef (Province),Unknown,1,1,1,1,7,Facility/Infrastructure Attack,3,Police,6,Algeria,Unknown,0,5,Firearms,,0,0,
2001,8,16,92,India,6,South Asia,Jammu and Kashmir,Doda district,1,1,1,1,7,Facility/Infrastructure Attack,3,Police,92,India,Unknown,0,5,Firearms,,0,0,
2001,8,16,92,India,6,South Asia,Jammu and Kashmir,Sangaldan,1,1,1,1,2,Armed Assault,3,Police,92,India,Unknown,0,5,Firearms,,0,0,
2001,8,16,185,Spain,8,Western Europe,Basque Country,Donostia-San Sebastian,1,1,1,1,3,Bombing/Explosion,1,Business,185,Spain,Basque Fatherland and Freedom (ETA),0,6,Explosives,,0,0,
2001,8,16,185,Spain,8,Western Europe,Basque Country,Donostia-San Sebastian,1,1,1,1,3,Bombing/Explosion,1,Business,185,Spain,Basque Fatherland and Freedom (ETA),0,6,Explosives,,0,0,
2001,8,16,603,United Kingdom,8,Western Europe,Northern Ireland,Belfast,1,1,1,1,8,Unarmed Assault,14,Private Citizens & Property,216,Great Britain,Unknown,0,9,Melee,,1,0,
2001,8,16,155,West Bank and Gaza Strip,10,Middle East & North Africa,West Bank,Efrata,1,1,1,0,2,Armed Assault,14,Private Citizens & Property,97,Israel,Unknown,0,5,Firearms,,0,0,
2001,8,16,118,Macedonia,9,Eastern Europe,Tetovo (Municipality),Tetovo,1,1,1,1,2,Armed Assault,3,Police,118,Macedonia,National Liberation Army (NLA) (Macedonia),0,5,Firearms,,1,0,
2001,8,16,155,West Bank and Gaza Strip,10,Middle East & North Africa,West Bank,Maale Adumim,1,1,1,1,2,Armed Assault,14,Private Citizens & Property,97,Israel,Unknown,0,5,Firearms,,0,0,
2001,8,16,155,West Bank and Gaza Strip,10,Middle East & North Africa,West Bank,Nablus,1,1,1,1,8,Unarmed Assault,14,Private Citizens & Property,155,West Bank and Gaza Strip,Unknown,0,9,Melee,A rock was thrown at the taxi cab.,1,0,
2001,8,16,8,Angola,11,Sub-Saharan Africa,Cabinda,Chibodu,1,1,1,1,2,Armed Assault,1,Business,8,Angola,Unknown,0,5,Firearms,,0,0,
2001,8,16,30,Brazil,3,South America,Rio de Janeiro,Mage,1,1,1,1,1,Assassination,10,Journalists & Media,30,Brazil,Unknown,0,5,Firearms,One of the sources says Filho was shot eight times.,1,0,
2001,8,17,153,Pakistan,6,South Asia,Sindh,Karachi,1,1,1,1,3,Bombing/Explosion,15,Religious Figures/Institutions,153,Pakistan,Unknown,0,6,Explosives,,1,0,
2001,8,17,153,Pakistan,6,South Asia,Punjab,Gujranwala,1,1,1,1,3,Bombing/Explosion,3,Police,153,Pakistan,Unknown,0,6,Explosives,,2,0,
2001,8,17,92,India,6,South Asia,Jammu and Kashmir,Baramulla District,1,1,1,1,2,Armed Assault,3,Police,92,India,Unknown,0,5,Firearms,,1,0,
2001,8,17,16,Azerbaijan,7,Central Asia,Zaqatala,Zaqatala,1,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,16,Azerbaijan,Unknown,0,6,Explosives,,0,0,
2001,8,17,229,Democratic Republic of the Congo,11,Sub-Saharan Africa,South Kivu,Biera,1,1,1,1,7,Facility/Infrastructure Attack,7,Government (Diplomatic),999,Multinational,Unknown,0,5,Firearms,"The weapons used were classified as ""light weapons.""",0,0,
2001,8,17,153,Pakistan,6,South Asia,Sindh,Karachi,1,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,153,Pakistan,Unknown,0,6,Explosives,,1,0,
2001,8,17,118,Macedonia,9,Eastern Europe,Tetovo (Municipality),Tetovo,1,1,1,1,3,Bombing/Explosion,3,Police,118,Macedonia,National Liberation Army (NLA) (Macedonia),0,6,Explosives,,0,0,
2001,8,17,118,Macedonia,9,Eastern Europe,Tetovo (Municipality),Tetovo,1,1,1,1,3,Bombing/Explosion,3,Police,118,Macedonia,National Liberation Army (NLA) (Macedonia),0,6,Explosives,,0,0,
2001,8,17,45,Colombia,3,South America,Valle del Cauca,La Buitrera,1,1,1,1,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,45,Colombia,National Liberation Army of Colombia (ELN),0,5,Firearms,,0,1,0
2001,8,17,93,Indonesia,5,Southeast Asia,Aceh (Province),Pusong Baru,1,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,93,Indonesia,Free Aceh Movement (GAM),0,6,Explosives,A homemade explosive device was used in the attack.,0,0,
2001,8,17,93,Indonesia,5,Southeast Asia,Aceh (Province),Tempok Tengah,1,1,1,0,3,Bombing/Explosion,3,Police,93,Indonesia,Free Aceh Movement (GAM),0,6,Explosives,,1,0,
2001,8,17,97,Israel,10,Middle East & North Africa,Haifa,Haifa,1,1,1,0,3,Bombing/Explosion,14,Private Citizens & Property,97,Israel,Palestinian Islamic Jihad (PIJ),0,6,Explosives,,0,0,
2001,8,17,75,Germany,8,Western Europe,Bavaria,Cham,1,1,1,1,2,Armed Assault,14,Private Citizens & Property,95,Iraq,Unknown,0,9,Melee,,0,0,
2001,8,17,93,Indonesia,5,Southeast Asia,Aceh (Province),Lhokseumawe,1,1,1,1,3,Bombing/Explosion,21,Utilities,93,Indonesia,Free Aceh Movement (GAM),0,6,Explosives,,0,0,
2001,8,17,185,Spain,8,Western Europe,Basque Country,Bilbao,1,1,1,0,3,Bombing/Explosion,3,Police,185,Spain,Unknown,0,6,Explosives,,0,0,
2001,8,17,4,Afghanistan,6,South Asia,Bamyan,Unknown,1,1,1,1,7,Facility/Infrastructure Attack,14,Private Citizens & Property,4,Afghanistan,Taliban,0,8,Incendiary,,,0,
2001,8,18,185,Spain,8,Western Europe,Basque Country,Bilbao,1,1,1,1,7,Facility/Infrastructure Attack,19,Transportation,185,Spain,Unknown,0,8,Incendiary,,0,0,
2001,8,18,185,Spain,8,Western Europe,Basque Country,Donostia-San Sebastian,1,1,1,1,7,Facility/Infrastructure Attack,19,Transportation,185,Spain,Unknown,0,11,Sabotage Equipment,,0,0,
2001,8,18,69,France,8,Western Europe,Corsica,Ajaccio,1,1,1,0,7,Facility/Infrastructure Attack,14,Private Citizens & Property,69,France,Corsican National Liberation Front (FLNC),0,5,Firearms,,0,0,
2001,8,18,185,Spain,8,Western Europe,Catalonia,Salou,1,1,1,1,3,Bombing/Explosion,1,Business,185,Spain,Basque Fatherland and Freedom (ETA),0,6,Explosives,,0,0,
2001,8,18,45,Colombia,3,South America,Atlantico,Puerto Colombia district,1,1,1,1,8,Unarmed Assault,14,Private Citizens & Property,45,Colombia,United Self Defense Units of Colombia (AUC),0,9,Melee,,1,0,
2001,8,18,34,Burundi,11,Sub-Saharan Africa,Bujumbura Mairie,Buterere district,1,1,1,1,7,Facility/Infrastructure Attack,14,Private Citizens & Property,34,Burundi,Hutu extremists,0,5,Firearms,,1,0,
2001,8,18,92,India,6,South Asia,Jammu and Kashmir,Beerwah,1,1,1,1,2,Armed Assault,14,Private Citizens & Property,92,India,Unknown,0,5,Firearms,,2,0,
2001,8,18,118,Macedonia,9,Eastern Europe,Tetovo (Municipality),Tetovo,1,1,1,1,3,Bombing/Explosion,1,Business,118,Macedonia,National Liberation Army (NLA) (Macedonia),0,6,Explosives,,0,0,
2001,8,18,45,Colombia,3,South America,Caldas,La Dorada district,1,1,1,1,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,75,Germany,National Liberation Army of Colombia (ELN),0,5,Firearms,,0,1,1
2001,8,18,93,Indonesia,5,Southeast Asia,Aceh (Province),Langsa,1,1,1,1,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,93,Indonesia,Free Aceh Movement (GAM),0,5,Firearms,,9,1,0
2001,8,18,141,Nepal,6,South Asia,Central,Bishalnagar,1,1,1,1,7,Facility/Infrastructure Attack,14,Private Citizens & Property,141,Nepal,Maoists,0,5,Firearms,,0,0,
2001,8,18,155,West Bank and Gaza Strip,10,Middle East & North Africa,Gaza Strip,Gadid,1,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,97,Israel,Unknown,0,6,Explosives,,0,0,
2001,8,18,93,Indonesia,5,Southeast Asia,Aceh (Province),Banda Aceh,1,1,1,1,3,Bombing/Explosion,2,Government (General),93,Indonesia,Unknown,0,6,Explosives,,0,0,
2001,8,18,167,Russia,9,Eastern Europe,Chechnya (Republic),Gekhi,1,1,1,1,3,Bombing/Explosion,3,Police,167,Russia,Chechen Rebels,0,6,Explosives,,0,0,
2001,8,18,167,Russia,9,Eastern Europe,Chechnya (Republic),Alleroy,1,1,1,1,2,Armed Assault,3,Police,167,Russia,Chechen Rebels,0,5,Firearms,,1,0,
2001,8,18,92,India,6,South Asia,Jammu and Kashmir,Srinagar,1,1,1,1,3,Bombing/Explosion,3,Police,92,India,Unknown,0,6,Explosives,,0,0,
2001,8,18,155,West Bank and Gaza Strip,10,Middle East & North Africa,West Bank,Jerusalem,1,1,1,1,2,Armed Assault,19,Transportation,97,Israel,Unknown,0,5,Firearms,,0,0,
2001,8,18,174,Senegal,11,Sub-Saharan Africa,Ziguinchor,Sare Seydou,1,1,1,1,8,Unarmed Assault,14,Private Citizens & Property,174,Senegal,Movement of Democratic Forces of Casamance,0,9,Melee,,2,0,
2001,8,18,153,Pakistan,6,South Asia,Balochistan,Mandani,1,1,1,1,2,Armed Assault,14,Private Citizens & Property,153,Pakistan,Unknown,0,5,Firearms,"The attackers were described as possessing ""modern weapons.""",3,0,
2001,8,18,8,Angola,11,Sub-Saharan Africa,Benguela,Caimbambo,1,1,1,1,7,Facility/Infrastructure Attack,14,Private Citizens & Property,8,Angola,National Union for the Total Independence of Angola (UNITA),0,5,Firearms,,7,0,
2001,8,19,69,France,8,Western Europe,Corsica,Bastia,1,1,1,1,3,Bombing/Explosion,1,Business,69,France,Unknown,0,6,Explosives,,0,0,
2001,8,19,222,Venezuela,3,South America,Caracas,Caracas,1,1,1,0,3,Bombing/Explosion,14,Private Citizens & Property,222,Venezuela,Unknown,0,6,Explosives,,0,0,
2001,8,19,45,Colombia,3,South America,Antioquia,Mesopotamia,1,1,1,1,6,Hostage Taking (Kidnapping),2,Government (General),45,Colombia,National Liberation Army of Colombia (ELN),0,5,Firearms,,0,1,0
2001,8,19,16,Azerbaijan,7,Central Asia,Zaqatala,Zaqatala,1,1,1,1,7,Facility/Infrastructure Attack,3,Police,16,Azerbaijan,Unknown,0,5,Firearms,,0,0,
2001,8,19,118,Macedonia,9,Eastern Europe,Jegunovce (Municipality),Ratae,1,1,1,1,2,Armed Assault,3,Police,118,Macedonia,National Liberation Army (NLA) (Macedonia),0,5,Firearms,,0,0,
2001,8,19,147,Nigeria,11,Sub-Saharan Africa,Lagos,Ikorodu,1,1,1,1,7,Facility/Infrastructure Attack,3,Police,147,Nigeria,Odua Peoples' Congress (OPC),0,5,Firearms,,0,1,
2001,8,19,92,India,6,South Asia,Jammu and Kashmir,Takia Hail Jageer,1,1,1,1,2,Armed Assault,14,Private Citizens & Property,92,India,Unknown,0,5,Firearms,,1,0,
2001,8,19,167,Russia,9,Eastern Europe,Astrakhan (Federal Subject),Astrakhan,1,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,167,Russia,Chechen Rebels,0,6,Explosives,,6,0,
2001,8,19,174,Senegal,11,Sub-Saharan Africa,Kolda,Goudomp,1,1,1,1,2,Armed Assault,14,Private Citizens & Property,174,Senegal,Movement of Democratic Forces of Casamance,0,5,Firearms,,0,0,
2001,8,19,118,Macedonia,9,Eastern Europe,Tetovo (Municipality),Neprosteno,1,1,1,1,7,Facility/Infrastructure Attack,14,Private Citizens & Property,118,Macedonia,Unknown,0,8,Incendiary,,0,0,
2001,8,19,92,India,6,South Asia,Jammu and Kashmir,Srinagar,1,1,1,1,2,Armed Assault,14,Private Citizens & Property,92,India,Unknown,0,5,Firearms,,1,0,
2001,8,19,155,West Bank and Gaza Strip,10,Middle East & North Africa,Gaza Strip,Gush Qatif,1,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,155,West Bank and Gaza Strip,Unknown,0,6,Explosives,,0,0,
2001,8,19,161,Poland,9,Eastern Europe,Masovian (Province),Koszelowka,1,1,1,1,8,Unarmed Assault,18,Tourists,16,Azerbaijan,Unknown,0,9,Melee,,0,0,
2001,8,19,45,Colombia,3,South America,Santander,Aratoca district,1,1,1,1,3,Bombing/Explosion,21,Utilities,45,Colombia,National Liberation Army of Colombia (ELN),0,6,Explosives,,0,0,
2001,8,20,603,United Kingdom,8,Western Europe,Northern Ireland,Ballymena,1,1,1,0,3,Bombing/Explosion,14,Private Citizens & Property,233,Northern Ireland,Catholic Reaction Force,0,6,Explosives,,0,0,
2001,8,20,75,Germany,8,Western Europe,Bremen,Bremen,1,1,1,1,7,Facility/Infrastructure Attack,2,Government (General),75,Germany,Unknown,0,8,Incendiary,A bottle filled with inflammable liquid was used in the attack.,0,0,
2001,8,20,1003,Kosovo,9,Eastern Europe,Pristina,Glogovac,1,1,1,1,2,Armed Assault,14,Private Citizens & Property,5,Albania,Unknown,0,5,Firearms,The gunmen stopped the car and opened fire with Kalashnikov rifles.,5,0,
2001,8,20,110,Lebanon,10,Middle East & North Africa,Beirut,Beirut,1,1,1,1,3,Bombing/Explosion,2,Government (General),110,Lebanon,Unknown,0,6,Explosives,A car bomb was used in the attack.,0,0,
2001,8,20,185,Spain,8,Western Europe,Basque Country,San Sebastian,1,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,185,Spain,Basque Fatherland and Freedom (ETA),0,6,Explosives,"A small amount of gunpowder, which was pressed into a small metal container and inserted into a toy remote-controlled car, was used in the attack.",1,0,
2001,8,20,8,Angola,11,Sub-Saharan Africa,Benguela,Lobito,1,1,1,1,7,Facility/Infrastructure Attack,14,Private Citizens & Property,8,Angola,National Union for the Total Independence of Angola (UNITA),0,8,Incendiary,,9,0,
2001,8,20,45,Colombia,3,South America,Caqueta,Florencia,1,1,1,1,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,45,Colombia,Revolutionary Armed Forces of Colombia (FARC),0,5,Firearms,,0,1,1
2001,8,20,92,India,6,South Asia,Jammu and Kashmir,Krusan,1,1,1,0,2,Armed Assault,3,Police,92,India,Unknown,0,5,Firearms,,0,0,
2001,8,20,92,India,6,South Asia,Andhra Pradesh,Bandlamudi,1,1,1,1,3,Bombing/Explosion,3,Police,92,India,People's War Group (PWG),0,6,Explosives,,10,0,
2001,8,20,93,Indonesia,5,Southeast Asia,Aceh (Province),Syamtalira Aron,1,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,93,Indonesia,Free Aceh Movement (GAM),0,6,Explosives,,1,0,
2001,8,20,603,United Kingdom,8,Western Europe,Northern Ireland,Cloughmills,1,1,1,1,2,Armed Assault,14,Private Citizens & Property,233,Northern Ireland,Catholic Reaction Force,0,5,Firearms,,0,0,
2001,8,20,45,Colombia,3,South America,Tolima,Venadillo district,1,1,1,1,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,45,Colombia,Revolutionary Armed Forces of Colombia (FARC),0,13,Unknown,,0,1,
2001,8,20,74,Georgia,7,Central Asia,Abkhazia,Kodori Gorge,1,1,1,1,7,Facility/Infrastructure Attack,14,Private Citizens & Property,74,Georgia,Unknown,0,5,Firearms,,1,0,
2001,8,20,45,Colombia,3,South America,Valle del Cauca,Tucata,1,1,1,1,6,Hostage Taking (Kidnapping),2,Government (General),45,Colombia,Revolutionary Armed Forces of Colombia (FARC),0,13,Unknown,,0,1,
2001,8,20,110,Lebanon,10,Middle East & North Africa,Beirut,Beirut,1,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,110,Lebanon,Unknown,0,6,Explosives,A car bomb was used in the attack.,0,0,
2001,8,20,45,Colombia,3,South America,Tolima,Santa Isabel,1,1,1,1,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,45,Colombia,National Liberation Army of Colombia (ELN),0,13,Unknown,,0,1,
2001,8,20,168,Rwanda,11,Sub-Saharan Africa,Gisenyi,Unknown,1,1,1,1,2,Armed Assault,2,Government (General),168,Rwanda,Hutu extremists,0,5,Firearms,,1,0,
2001,8,20,167,Russia,9,Eastern Europe,Chechnya (Republic),Smolensk,1,1,1,1,3,Bombing/Explosion,3,Police,167,Russia,Unknown,0,6,Explosives,,0,0,
2001,8,20,167,Russia,9,Eastern Europe,Chechnya (Republic),Grozny,1,1,1,1,2,Armed Assault,3,Police,167,Russia,Chechen Rebels,0,5,Firearms,,1,0,
2001,8,20,118,Macedonia,9,Eastern Europe,Tetovo (Municipality),Tetovo,1,1,1,0,2,Armed Assault,3,Police,118,Macedonia,National Liberation Army (NLA) (Macedonia),0,5,Firearms,,0,0,
2001,8,21,6,Algeria,10,Middle East & North Africa,Jijel (Province),El Hadd,1,1,1,1,3,Bombing/Explosion,3,Police,6,Algeria,Unknown,0,6,Explosives,,2,0,
